Data from Ink_Intensity_USB4F045381__139__00139.txt Node

Date: Mon Jul 17 11:23:06 EDT 2023
User: mmckonesweet
Spectrometer: USB4F04538
Trigger mode: 4
Integration Time (sec): 9.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
345.52	-1017.33
345.736	-1017.33
345.952	-1017.33
346.168	-1023.47
346.384	-976.37
346.6	-67.07
346.816	-214.52
347.032	-177.66
347.248	281.08
347.464	-269.82
347.68	-192
347.896	133.63
348.112	369.15
348.328	-85.5
348.544	-108.03
348.76	59.9
348.975	270.84
349.191	-273.92
349.407	-155.13
349.623	-13.82
349.839	-5.63
350.055	-130.56
350.27	-19.97
350.486	-19.97
350.702	416.25
350.918	240.12
351.133	-220.67
351.349	160.25
351.565	381.43
351.781	-214.52
351.996	20.99
352.212	258.56
352.428	-202.24
352.644	-224.76
352.859	-220.67
353.075	252.41
353.291	25.09
353.506	-155.13
353.722	-261.63
353.938	-122.37
354.153	463.35
354.369	98.81
354.584	-212.48
354.8	215.55
355.016	-304.64
355.231	-290.3
355.447	-79.36
355.662	53.76
355.878	805.36
356.093	-339.45
356.309	-3.58
356.524	-222.72
356.74	229.88
356.955	-224.76
357.171	-120.32
357.386	125.44
357.602	-261.63
357.817	-62.98
358.033	-220.67
358.248	369.15
358.464	123.39
358.679	-89.6
358.895	-349.69
359.11	-36.35
359.325	291.32
359.541	8.7
359.756	-7.68
359.972	-228.86
360.187	180.73
360.402	-237.05
360.618	-181.76
360.833	1047.02
361.048	150.01
361.264	-114.17
361.479	-48.64
361.694	8.7
361.909	201.21
362.125	-232.96
362.34	-126.46
362.555	330.23
362.77	66.05
362.986	-294.4
363.201	-224.76
363.416	215.55
363.631	16.9
363.847	-257.53
364.062	-212.48
364.277	221.69
364.492	70.14
364.707	-181.76
364.922	-390.65
365.138	260.6
365.353	295.42
365.568	-280.06
365.783	-157.18
365.998	119.29
366.213	578.04
366.428	-232.96
366.643	-60.93
366.858	274.94
367.073	139.77
367.288	-130.56
367.503	-327.16
367.718	-32.26
367.933	299.52
368.148	-294.4
368.363	-103.93
368.578	-114.17
368.793	406.01
369.008	-136.7
369.223	-282.11
369.438	190.97
369.653	338.43
369.868	-292.35
370.083	-314.88
370.298	174.59
370.513	412.15
370.728	39.42
370.943	-169.47
371.157	-151.04
371.372	483.83
371.587	-284.16
371.802	-372.22
372.017	-1.54
372.232	422.39
372.446	-62.98
372.661	-298.49
372.876	233.98
373.091	184.83
373.306	-60.93
373.52	-298.49
373.735	-122.37
373.95	385.53
374.165	-155.13
374.379	-167.42
374.594	-245.24
374.809	53.76
375.023	2.56
375.238	-327.16
375.453	246.27
375.667	-269.82
375.882	-138.75
376.097	-243.2
376.311	12.8
376.526	-85.5
376.741	-273.92
376.955	107.01
377.17	532.98
377.384	520.7
377.599	-65.02
377.813	-370.17
378.028	440.83
378.242	174.59
378.457	-110.08
378.672	-355.83
378.886	61.95
379.101	-13.82
379.315	-357.88
379.53	-210.43
379.744	186.88
379.958	217.6
380.173	-212.48
380.387	-290.3
380.602	119.29
380.816	-105.98
381.031	-185.85
381.245	-105.98
381.459	115.2
381.674	2697.69
381.888	-243.2
382.103	102.91
382.317	-85.5
382.531	434.68
382.746	-42.5
382.96	-196.09
383.174	-93.69
383.388	424.44
383.603	0.51
383.817	-312.83
384.031	184.83
384.246	453.11
384.46	-50.69
384.674	268.8
384.888	-42.5
385.103	78.33
385.317	-372.22
385.531	-19.97
385.745	360.95
385.959	274.94
386.174	-171.52
386.388	-323.07
386.602	-5.63
386.816	-148.99
387.03	-181.76
387.244	-87.55
387.458	51.71
387.672	336.38
387.887	-298.49
388.101	-339.45
388.315	326.14
388.529	94.72
388.743	-171.52
388.957	-298.49
389.171	276.99
389.385	-194.05
389.599	-167.42
389.813	98.81
390.027	195.07
390.241	688.63
390.455	-208.38
390.669	-126.46
390.883	-75.26
391.097	344.57
391.311	-7.68
391.525	-196.09
391.738	172.54
391.952	197.12
392.166	-60.93
392.38	-210.43
392.594	205.31
392.808	305.66
393.022	-85.5
393.236	-163.33
393.449	184.83
393.663	113.15
393.877	-288.25
394.091	-169.47
394.305	-67.07
394.518	-153.09
394.732	-282.11
394.946	-99.84
395.16	502.26
395.373	78.33
395.587	-249.34
395.801	-210.43
396.015	238.08
396.228	115.2
396.442	-321.02
396.656	-333.31
396.869	303.61
397.083	487.93
397.297	-167.42
397.51	-216.57
397.724	338.43
397.938	111.1
398.151	-286.2
398.365	-335.35
398.578	145.92
398.792	393.72
399.005	-3.58
399.219	-155.13
399.433	174.59
399.646	205.31
399.86	14.85
400.073	8.7
400.287	295.42
400.5	-65.02
400.714	-71.17
400.927	-142.85
401.141	256.51
401.354	1108.46
401.567	211.45
401.781	-235
401.994	307.71
402.208	535.03
402.421	-196.09
402.635	-124.41
402.848	-1.54
403.061	324.09
403.275	-103.93
403.488	-202.24
403.701	449.02
403.915	143.87
404.128	-30.21
404.341	-196.09
404.555	217.6
404.768	-19.97
404.981	25.09
405.195	-243.2
405.408	467.45
405.621	256.51
405.834	27.14
406.048	-273.92
406.261	373.24
406.474	457.21
406.687	-202.24
406.9	49.66
407.114	66.05
407.327	131.58
407.54	-271.87
407.753	-366.07
407.966	-138.75
408.179	180.73
408.392	-278.01
408.605	-339.45
408.819	166.4
409.032	172.54
409.245	-255.48
409.458	-13.82
409.671	188.93
409.884	174.59
410.097	-349.69
410.31	33.28
410.523	160.25
410.736	-22.02
410.949	-97.79
411.162	-67.07
411.375	434.68
411.588	195.07
411.801	-69.12
412.014	-204.28
412.227	8.7
412.44	-118.27
412.653	-194.05
412.865	-48.64
413.078	293.37
413.291	145.92
413.504	-95.74
413.717	-185.85
413.93	305.66
414.143	-128.51
414.356	-177.66
414.568	-255.48
414.781	262.65
414.994	115.2
415.207	-87.55
415.42	-122.37
415.632	221.69
415.845	442.87
416.058	-331.26
416.271	-298.49
416.483	12.8
416.696	432.63
416.909	-239.1
417.121	-146.94
417.334	150.01
417.547	526.84
417.759	-245.24
417.972	-202.24
418.185	-50.69
418.397	209.4
418.61	-167.42
418.823	-226.81
419.035	401.91
419.248	20.99
419.46	-132.61
419.673	8.7
419.885	152.06
420.098	-44.54
420.311	-155.13
420.523	-456.19
420.736	197.12
420.948	53.76
421.161	-179.71
421.373	-445.95
421.586	156.16
421.798	-91.65
422.01	-349.69
422.223	-54.78
422.435	-140.8
422.648	246.27
422.86	-130.56
423.073	-284.16
423.285	272.89
423.497	-245.24
423.71	-269.82
423.922	-267.77
424.134	150.01
424.347	414.2
424.559	12.8
424.771	53.76
424.984	-52.74
425.196	104.96
425.408	-353.79
425.621	-298.49
425.833	182.78
426.045	389.63
426.257	-249.34
426.47	-228.86
426.682	197.12
426.894	72.19
427.106	-257.53
427.318	-196.09
427.531	-151.04
427.743	240.12
427.955	-151.04
428.167	295.42
428.379	209.4
428.591	92.67
428.804	-134.65
429.016	-284.16
429.228	-99.84
429.44	94.72
429.652	-116.22
429.864	-294.4
430.076	66.05
430.288	-36.35
430.5	-126.46
430.712	-122.37
430.924	342.52
431.136	64
431.348	-376.31
