Data from Ink_Intensity_USB4F045381__151__00151.txt Node

Date: Mon Jul 17 11:28:49 EDT 2023
User: mmckonesweet
Spectrometer: USB4F04538
Trigger mode: 4
Integration Time (sec): 9.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
345.52	-1082.35
345.736	-1082.35
345.952	-1082.35
346.168	-1137.65
346.384	-957.43
346.6	-121.85
346.816	-140.29
347.032	-168.96
347.248	175.1
347.464	-267.26
347.68	-152.57
347.896	111.61
348.112	437.24
348.328	-31.74
348.544	-103.42
348.76	70.65
348.975	191.49
349.191	-271.36
349.407	-248.83
349.623	-39.94
349.839	-70.65
350.055	-189.44
350.27	11.26
350.486	72.7
350.702	316.41
350.918	224.25
351.133	-271.36
351.349	80.89
351.565	379.9
351.781	-162.81
351.996	-41.98
352.212	265.21
352.428	-130.05
352.644	-175.1
352.859	-308.22
353.075	363.51
353.291	115.71
353.506	-207.87
353.722	-263.16
353.938	-123.9
354.153	367.61
354.369	54.27
354.584	-209.92
354.8	220.16
355.016	-336.89
355.231	-367.61
355.447	-25.6
355.662	101.37
355.878	844.79
356.093	-498.68
356.309	-109.57
356.524	-275.45
356.74	214.01
356.955	-257.02
357.171	15.36
357.386	107.52
357.602	-252.92
357.817	-99.33
358.033	-267.26
358.248	347.13
358.464	109.57
358.679	-263.16
358.895	-326.65
359.11	-64.51
359.325	257.02
359.541	52.22
359.756	-19.46
359.972	-355.32
360.187	207.87
360.402	-220.16
360.618	-185.34
360.833	963.57
361.048	68.61
361.264	-123.9
361.479	-107.52
361.694	-70.65
361.909	171.01
362.125	-230.4
362.34	-216.06
362.555	175.1
362.77	58.37
362.986	-343.03
363.201	-271.36
363.416	125.95
363.631	3.07
363.847	-238.59
364.062	-205.82
364.277	50.18
364.492	21.5
364.707	-193.53
364.922	-459.77
365.138	228.35
365.353	277.5
365.568	-267.26
365.783	-140.29
365.998	15.36
366.213	578.55
366.428	-332.79
366.643	-82.94
366.858	304.12
367.073	146.43
367.288	-82.94
367.503	-308.22
367.718	50.18
367.933	277.5
368.148	-369.66
368.363	-140.29
368.578	-52.22
368.793	314.36
369.008	-222.2
369.223	-236.54
369.438	193.53
369.653	320.51
369.868	-355.32
370.083	-164.86
370.298	9.22
370.513	314.36
370.728	3.07
370.943	-279.55
371.157	-140.29
371.372	498.68
371.587	-254.97
371.802	-304.12
372.017	99.33
372.232	353.27
372.446	-76.8
372.661	-310.27
372.876	160.77
373.091	123.9
373.306	-132.09
373.52	-242.68
373.735	-211.96
373.95	353.27
374.165	-164.86
374.379	-191.49
374.594	-238.59
374.809	15.36
375.023	-21.5
375.238	-302.08
375.453	113.66
375.667	-254.97
375.882	-205.82
376.097	-164.86
376.311	9.22
376.526	15.36
376.741	-320.51
376.955	35.84
377.17	613.37
377.384	549.88
377.599	-117.76
377.813	-324.6
378.028	576.5
378.242	175.1
378.457	-177.15
378.672	-365.56
378.886	82.94
379.101	-82.94
379.315	-365.56
379.53	-154.62
379.744	121.85
379.958	226.3
380.173	-148.48
380.387	-257.02
380.602	125.95
380.816	-156.67
381.031	-173.05
381.245	-205.82
381.459	117.76
381.674	834.55
381.888	-226.3
382.103	39.94
382.317	-197.63
382.531	439.29
382.746	-201.72
382.96	-179.2
383.174	-152.57
383.388	390.14
383.603	52.22
383.817	-277.5
384.031	80.89
384.246	351.23
384.46	-68.61
384.674	271.36
384.888	3.07
385.103	13.31
385.317	-373.75
385.531	-115.71
385.745	343.03
385.959	300.03
386.174	-265.21
386.388	-285.69
386.602	-103.42
386.816	-179.2
387.03	-97.28
387.244	-222.2
387.458	-7.17
387.672	324.6
387.887	-338.94
388.101	-283.64
388.315	359.42
388.529	44.03
388.743	-158.72
388.957	-220.16
389.171	371.71
389.385	-160.77
389.599	-173.05
389.813	-9.22
390.027	230.4
390.241	592.89
390.455	-140.29
390.669	-164.86
390.883	-107.52
391.097	267.26
391.311	-29.7
391.525	-261.12
391.738	179.2
391.952	220.16
392.166	-21.5
392.38	-349.18
392.594	250.88
392.808	259.07
393.022	-72.7
393.236	-177.15
393.449	175.1
393.663	82.94
393.877	-304.12
394.091	-144.38
394.305	-70.65
394.518	-82.94
394.732	-365.56
394.946	-181.25
395.16	418.81
395.373	68.61
395.587	-193.53
395.801	-265.21
396.015	324.6
396.228	199.68
396.442	-271.36
396.656	-353.27
396.869	302.08
397.083	429.05
397.297	-91.13
397.51	-193.53
397.724	273.4
397.938	89.09
398.151	-287.74
398.365	-291.84
398.578	136.19
398.792	408.57
399.005	-99.33
399.219	-203.77
399.433	150.53
399.646	160.77
399.86	-64.51
400.073	-74.75
400.287	175.1
400.5	-91.13
400.714	-107.52
400.927	-115.71
401.141	236.54
401.354	1084.4
401.567	183.29
401.781	-386.04
401.994	197.63
402.208	683
402.421	-203.77
402.635	-115.71
402.848	-35.84
403.061	263.16
403.275	-136.19
403.488	-156.67
403.701	406.52
403.915	183.29
404.128	-56.32
404.341	-203.77
404.555	125.95
404.768	25.6
404.981	-60.42
405.195	-279.55
405.408	500.73
405.621	207.87
405.834	-19.46
406.048	-281.6
406.261	353.27
406.474	381.95
406.687	-193.53
406.9	-33.79
407.114	-62.46
407.327	166.91
407.54	-302.08
407.753	-349.18
407.966	-148.48
408.179	175.1
408.392	-254.97
408.605	-381.95
408.819	205.82
409.032	148.48
409.245	-306.17
409.458	-60.42
409.671	142.33
409.884	220.16
410.097	-300.03
410.31	-15.36
410.523	97.28
410.736	-76.8
410.949	-132.09
411.162	-121.85
411.375	340.99
411.588	230.4
411.801	-56.32
412.014	-347.13
412.227	56.32
412.44	-64.51
412.653	-199.68
412.865	7.17
413.078	277.5
413.291	132.09
413.504	-82.94
413.717	-271.36
413.93	179.2
414.143	-177.15
414.356	-177.15
414.568	-324.6
414.781	160.77
414.994	70.65
415.207	-56.32
415.42	-154.62
415.632	207.87
415.845	547.83
416.058	-351.23
416.271	-265.21
416.483	-39.94
416.696	359.42
416.909	-293.88
417.121	-250.88
417.334	87.04
417.547	416.76
417.759	-281.6
417.972	-304.12
418.185	-158.72
418.397	189.44
418.61	-230.4
418.823	-193.53
419.035	453.63
419.248	-23.55
419.46	-156.67
419.673	-183.29
419.885	154.62
420.098	-25.6
420.311	-177.15
420.523	-437.24
420.736	185.34
420.948	23.55
421.161	-216.06
421.373	-343.03
421.586	58.37
421.798	-197.63
422.01	-287.74
422.223	-140.29
422.435	-148.48
422.648	119.81
422.86	-226.3
423.073	-191.49
423.285	234.49
423.497	-273.4
423.71	-283.64
423.922	-154.62
424.134	72.7
424.347	326.65
424.559	-37.89
424.771	101.37
424.984	17.41
425.196	105.47
425.408	-375.8
425.621	-340.99
425.833	293.88
426.045	404.47
426.257	-343.03
426.47	-189.44
426.682	136.19
426.894	156.67
427.106	-250.88
427.318	-140.29
427.531	-64.51
427.743	214.01
427.955	-218.11
428.167	252.92
428.379	175.1
428.591	-54.27
428.804	-119.81
429.016	-353.27
429.228	-130.05
429.44	154.62
429.652	-11.26
429.864	-439.29
430.076	-25.6
430.288	-87.04
430.5	-109.57
430.712	-66.56
430.924	248.83
431.136	48.13
431.348	-367.61
431.56	-275.45
431.772	19.46
431.984	-66.56
432.196	-336.89
432.408	-201.72
432.62	-91.13
432.832	166.91
