t1,ch1,t2,ch2
-0.00075,4.179344978332519,-0.000749875,1.6239680767059328
-0.000749,4.174370307922363,-0.000748875,1.633932981491089
-0.000748,4.189294319152832,-0.000747875,1.6239680767059328
-0.0007469999999999999,4.174370307922363,-0.0007468749999999999,1.6189856243133547
-0.0007459999999999999,4.169395637512207,-0.0007458749999999999,1.6438978862762452
-0.000745,4.194268989562988,-0.000744875,1.6638276958465579
-0.000744,4.169395637512207,-0.000743875,1.6488803386688233
-0.000743,4.184319648742676,-0.0007428749999999999,1.6389154338836671
-0.0007419999999999999,4.179344978332519,-0.0007418749999999999,1.6239680767059328
-0.000741,4.189294319152832,-0.000740875,1.633932981491089
-0.00074,4.184319648742676,-0.000739875,1.6389154338836671
-0.000739,4.174370307922363,-0.000738875,1.6389154338836671
-0.0007379999999999999,4.164420967102051,-0.0007378749999999999,1.6488803386688233
-0.0007369999999999999,4.189294319152832,-0.0007368749999999999,1.6389154338836671
-0.000736,4.194268989562988,-0.000735875,1.6488803386688233
-0.000735,4.189294319152832,-0.000734875,1.628950529098511
-0.000734,4.174370307922363,-0.0007338749999999999,1.6538627910614014
-0.0007329999999999999,4.174370307922363,-0.0007328749999999999,1.6239680767059328
-0.000732,4.164420967102051,-0.000731875,1.6189856243133547
-0.000731,4.184319648742676,-0.000730875,1.6488803386688233
-0.00073,4.179344978332519,-0.000729875,1.6239680767059328
-0.0007289999999999999,4.174370307922363,-0.0007288749999999999,1.6389154338836671
-0.0007279999999999999,4.194268989562988,-0.0007278749999999999,1.6389154338836671
-0.000727,4.174370307922363,-0.000726875,1.628950529098511
-0.000726,4.194268989562988,-0.000725875,1.633932981491089
-0.000725,4.164420967102051,-0.0007248749999999999,1.633932981491089
-0.0007239999999999999,4.184319648742676,-0.0007238749999999999,1.628950529098511
-0.000723,4.184319648742676,-0.000722875,1.628950529098511
-0.000722,4.179344978332519,-0.000721875,1.633932981491089
-0.000721,4.164420967102051,-0.0007208749999999999,1.6538627910614014
-0.0007199999999999999,4.179344978332519,-0.0007198749999999999,1.633932981491089
-0.000719,4.174370307922363,-0.000718875,1.6389154338836671
-0.000718,4.179344978332519,-0.000717875,1.6438978862762452
-0.000717,4.169395637512207,-0.000716875,1.6438978862762452
-0.000716,4.174370307922363,-0.0007158749999999999,1.633932981491089
-0.0007149999999999999,4.179344978332519,-0.0007148749999999999,1.633932981491089
-0.000714,4.179344978332519,-0.000713875,1.6389154338836671
-0.000713,4.189294319152832,-0.000712875,1.6488803386688233
-0.000712,4.174370307922363,-0.0007118749999999999,1.633932981491089
-0.0007109999999999999,4.169395637512207,-0.0007108749999999999,1.633932981491089
-0.00071,4.164420967102051,-0.000709875,1.628950529098511
-0.000709,4.179344978332519,-0.000708875,1.6538627910614014
-0.000708,4.179344978332519,-0.000707875,1.633932981491089
-0.000707,4.184319648742676,-0.0007068749999999999,1.6438978862762452
-0.0007059999999999999,4.184319648742676,-0.0007058749999999999,1.628950529098511
-0.000705,4.189294319152832,-0.000704875,1.6389154338836671
-0.000704,4.189294319152832,-0.000703875,1.633932981491089
-0.000703,4.174370307922363,-0.0007028749999999999,1.628950529098511
-0.0007019999999999999,4.179344978332519,-0.0007018749999999999,1.6488803386688233
-0.000701,4.179344978332519,-0.000700875,1.6389154338836671
-0.0007,4.179344978332519,-0.000699875,1.6438978862762452
-0.000699,4.174370307922363,-0.000698875,1.633932981491089
