t1,ch1,t2,ch2
-0.000637,3.8659407424926755,-0.000636875,1.6239680767059328
-0.000636,3.8659407424926755,-0.0006358749999999999,1.628950529098511
-0.0006349999999999999,3.875890083312988,-0.0006348749999999999,1.6140031719207766
-0.000634,3.8659407424926755,-0.000633875,1.628950529098511
-0.000633,3.8609660720825194,-0.000632875,1.6239680767059328
-0.000632,3.875890083312988,-0.000631875,1.6389154338836671
-0.0006309999999999999,3.851016731262207,-0.0006308749999999999,1.628950529098511
-0.0006299999999999999,3.870915412902832,-0.0006298749999999999,1.628950529098511
-0.000629,3.8659407424926755,-0.000628875,1.633932981491089
-0.000628,3.8609660720825194,-0.000627875,1.6438978862762452
-0.000627,3.880864753723144,-0.0006268749999999999,1.6438978862762452
-0.0006259999999999999,3.870915412902832,-0.0006258749999999999,1.628950529098511
-0.000625,3.8659407424926755,-0.000624875,1.628950529098511
-0.000624,3.875890083312988,-0.000623875,1.6389154338836671
-0.000623,3.875890083312988,-0.000622875,1.6389154338836671
-0.0006219999999999999,3.875890083312988,-0.0006218749999999999,1.6239680767059328
-0.000621,3.875890083312988,-0.000620875,1.6389154338836671
-0.00062,3.875890083312988,-0.000619875,1.628950529098511
-0.000619,3.875890083312988,-0.000618875,1.6488803386688233
-0.000618,3.8659407424926755,-0.0006178749999999999,1.628950529098511
-0.0006169999999999999,3.870915412902832,-0.0006168749999999999,1.6438978862762452
-0.000616,3.880864753723144,-0.000615875,1.633932981491089
-0.000615,3.8659407424926755,-0.000614875,1.6488803386688233
-0.000614,3.870915412902832,-0.000613875,1.6239680767059328
-0.0006129999999999999,3.875890083312988,-0.0006128749999999999,1.6189856243133547
-0.000612,3.8609660720825194,-0.000611875,1.633932981491089
-0.000611,3.855991401672363,-0.000610875,1.633932981491089
-0.00061,3.880864753723144,-0.000609875,1.633932981491089
-0.000609,3.880864753723144,-0.0006088749999999999,1.6488803386688233
-0.0006079999999999999,3.880864753723144,-0.0006078749999999999,1.6488803386688233
-0.000607,3.880864753723144,-0.000606875,1.6239680767059328
-0.000606,3.870915412902832,-0.000605875,1.6389154338836671
-0.000605,3.880864753723144,-0.0006048749999999999,1.6488803386688233
-0.0006039999999999999,3.870915412902832,-0.0006038749999999999,1.633932981491089
-0.000603,3.8659407424926755,-0.000602875,1.628950529098511
-0.000602,3.8858394241333007,-0.000601875,1.6189856243133547
-0.000601,3.870915412902832,-0.000600875,1.6438978862762452
-0.0006,3.880864753723144,-0.0005998749999999999,1.6389154338836671
-0.0005989999999999999,3.8659407424926755,-0.0005988749999999999,1.633932981491089
-0.000598,3.8659407424926755,-0.000597875,1.628950529098511
-0.000597,3.8609660720825194,-0.000596875,1.6239680767059328
-0.000596,3.870915412902832,-0.0005958749999999999,1.628950529098511
-0.0005949999999999999,3.870915412902832,-0.0005948749999999999,1.6239680767059328
-0.000594,3.880864753723144,-0.000593875,1.6140031719207766
-0.000593,3.870915412902832,-0.000592875,1.633932981491089
-0.000592,3.870915412902832,-0.000591875,1.6239680767059328
-0.0005909999999999999,3.880864753723144,-0.0005908749999999999,1.6239680767059328
-0.0005899999999999999,3.875890083312988,-0.0005898749999999999,1.6189856243133547
-0.000589,3.875890083312988,-0.000588875,1.628950529098511
-0.000588,3.8609660720825194,-0.000587875,1.628950529098511
-0.000587,3.870915412902832,-0.0005868749999999999,1.6488803386688233
-0.0005859999999999999,3.8659407424926755,-0.0005858749999999999,1.6239680767059328
-0.000585,3.8659407424926755,-0.000584875,1.6389154338836671
-0.000584,3.8609660720825194,-0.000583875,1.6140031719207766
-0.000583,3.870915412902832,-0.000582875,1.6140031719207766
-0.0005819999999999999,3.8659407424926755,-0.0005818749999999999,1.628950529098511
-0.000581,3.855991401672363,-0.000580875,1.633932981491089
-0.00058,3.8659407424926755,-0.000579875,1.6488803386688233
-0.000579,3.875890083312988,-0.000578875,1.6239680767059328
-0.000578,3.855991401672363,-0.0005778749999999999,1.628950529098511
-0.0005769999999999999,3.8609660720825194,-0.0005768749999999999,1.6488803386688233
-0.000576,3.870915412902832,-0.000575875,1.6638276958465579
-0.000575,3.8609660720825194,-0.000574875,1.633932981491089
-0.000574,3.870915412902832,-0.000573875,1.6438978862762452
-0.0005729999999999999,3.8659407424926755,-0.0005728749999999999,1.6438978862762452
-0.000572,3.8609660720825194,-0.000571875,1.628950529098511
-0.000571,3.855991401672363,-0.000570875,1.628950529098511
-0.00057,3.870915412902832,-0.000569875,1.6189856243133547
-0.000569,3.8609660720825194,-0.0005688749999999999,1.6140031719207766
-0.0005679999999999999,3.8609660720825194,-0.0005678749999999999,1.6189856243133547
-0.000567,3.8609660720825194,-0.000566875,1.6389154338836671
-0.000566,3.855991401672363,-0.000565875,1.6389154338836671
-0.000565,3.855991401672363,-0.000564875,1.6239680767059328
-0.0005639999999999999,3.8609660720825194,-0.0005638749999999999,1.6239680767059328
-0.000563,3.851016731262207,-0.000562875,1.628950529098511
-0.000562,3.855991401672363,-0.000561875,1.628950529098511
-0.000561,3.8609660720825194,-0.000560875,1.633932981491089
-0.00056,3.855991401672363,-0.0005598749999999999,1.6140031719207766
-0.0005589999999999999,3.870915412902832,-0.0005588749999999999,1.628950529098511
-0.000558,3.8609660720825194,-0.000557875,1.628950529098511
-0.000557,3.870915412902832,-0.000556875,1.6140031719207766
-0.000556,3.8609660720825194,-0.0005558749999999999,1.6239680767059328
-0.0005549999999999999,3.870915412902832,-0.0005548749999999999,1.633932981491089
-0.000554,3.8659407424926755,-0.000553875,1.6438978862762452
-0.000553,3.870915412902832,-0.000552875,1.6488803386688233
-0.000552,3.855991401672363,-0.000551875,1.628950529098511
-0.000551,3.8609660720825194,-0.0005508749999999999,1.628950529098511
-0.0005499999999999999,3.8659407424926755,-0.0005498749999999999,1.6239680767059328
-0.000549,3.8609660720825194,-0.000548875,1.633932981491089
-0.000548,3.8609660720825194,-0.000547875,1.633932981491089
-0.000547,3.855991401672363,-0.0005468749999999999,1.633932981491089
-0.0005459999999999999,3.8609660720825194,-0.0005458749999999999,1.628950529098511
-0.000545,3.8609660720825194,-0.000544875,1.633932981491089
-0.000544,3.870915412902832,-0.000543875,1.633932981491089
-0.000543,3.851016731262207,-0.000542875,1.628950529098511
-0.000542,3.8609660720825194,-0.0005418749999999999,1.628950529098511
-0.0005409999999999999,3.8659407424926755,-0.0005408749999999999,1.628950529098511
-0.00054,3.855991401672363,-0.000539875,1.6140031719207766
-0.000539,3.8659407424926755,-0.000538875,1.6140031719207766
-0.000538,3.855991401672363,-0.0005378749999999999,1.6389154338836671
-0.0005369999999999999,3.851016731262207,-0.0005368749999999999,1.6239680767059328
-0.000536,3.870915412902832,-0.000535875,1.6389154338836671
-0.000535,3.8609660720825194,-0.000534875,1.6189856243133547
-0.000534,3.8659407424926755,-0.000533875,1.6239680767059328
-0.0005329999999999999,3.870915412902832,-0.0005328749999999999,1.633932981491089
-0.000532,3.875890083312988,-0.000531875,1.6239680767059328
-0.000531,3.851016731262207,-0.000530875,1.633932981491089
-0.00053,3.8609660720825194,-0.000529875,1.6239680767059328
-0.000529,3.8609660720825194,-0.0005288749999999999,1.6239680767059328
-0.0005279999999999999,3.8659407424926755,-0.0005278749999999999,1.6189856243133547
-0.000527,3.8659407424926755,-0.000526875,1.6389154338836671
-0.000526,3.851016731262207,-0.000525875,1.6090207195281985
-0.000525,3.851016731262207,-0.000524875,1.628950529098511
-0.0005239999999999999,3.870915412902832,-0.0005238749999999999,1.628950529098511
-0.000523,3.851016731262207,-0.000522875,1.6140031719207766
-0.000522,3.8609660720825194,-0.000521875,1.628950529098511
-0.000521,3.8659407424926755,-0.000520875,1.6189856243133547
-0.00052,3.851016731262207,-0.0005198749999999999,1.6239680767059328
-0.0005189999999999999,3.836092720031738,-0.0005188749999999999,1.6189856243133547
-0.000518,3.875890083312988,-0.000517875,1.6189856243133547
-0.000517,3.851016731262207,-0.000516875,1.628950529098511
-0.000516,3.8609660720825194,-0.000515875,1.6189856243133547
-0.0005149999999999999,3.855991401672363,-0.0005148749999999999,1.633932981491089
-0.000514,3.8609660720825194,-0.000513875,1.6389154338836671
-0.000513,3.855991401672363,-0.000512875,1.6189856243133547
-0.000512,3.8659407424926755,-0.000511875,1.6389154338836671
-0.000511,3.8609660720825194,-0.0005108749999999999,1.633932981491089
-0.0005099999999999999,3.855991401672363,-0.0005098749999999999,1.6189856243133547
-0.000509,3.8609660720825194,-0.000508875,1.628950529098511
-0.000508,3.870915412902832,-0.000507875,1.628950529098511
-0.000507,3.851016731262207,-0.000506875,1.6239680767059328
-0.0005059999999999999,3.8609660720825194,-0.0005058749999999999,1.6189856243133547
-0.000505,3.870915412902832,-0.000504875,1.628950529098511
-0.000504,3.870915412902832,-0.000503875,1.6189856243133547
-0.000503,3.8609660720825194,-0.000502875,1.633932981491089
-0.000502,3.8659407424926755,-0.0005018749999999999,1.6189856243133547
-0.0005009999999999999,3.8609660720825194,-0.0005008749999999999,1.6189856243133547
-0.0005,3.855991401672363,-0.000499875,1.633932981491089
-0.000499,3.8858394241333007,-0.000498875,1.6239680767059328
-0.000498,3.851016731262207,-0.0004978749999999999,1.6189856243133547
-0.0004969999999999999,3.870915412902832,-0.0004968749999999999,1.6239680767059328
-0.000496,3.8609660720825194,-0.000495875,1.6189856243133547
-0.000495,3.855991401672363,-0.000494875,1.6189856243133547
-0.000494,3.8609660720825194,-0.000493875,1.6239680767059328
-0.000493,3.870915412902832,-0.0004928749999999999,1.6189856243133547
-0.0004919999999999999,3.855991401672363,-0.0004918749999999999,1.6140031719207766
-0.000491,3.870915412902832,-0.000490875,1.6239680767059328
-0.00049,3.870915412902832,-0.000489875,1.628950529098511
-0.000489,3.8609660720825194,-0.0004888749999999999,1.628950529098511
-0.000488,3.870915412902832,-0.000487875,1.6140031719207766
-0.00048699999999999997,3.8460420608520507,-0.00048687499999999995,1.6438978862762452
-0.000486,3.851016731262207,-0.000485875,1.633932981491089
-0.00048499999999999997,3.836092720031738,-0.00048487499999999995,1.628950529098511
-0.000484,3.8609660720825194,-0.000483875,1.6140031719207766
-0.000483,3.8609660720825194,-0.00048287499999999996,1.633932981491089
-0.00048199999999999995,3.870915412902832,-0.00048187499999999994,1.6239680767059328
-0.000481,3.8609660720825194,-0.00048087499999999997,1.6189856243133547
-0.00047999999999999996,3.8609660720825194,-0.00047987499999999994,1.6239680767059328
-0.000479,3.855991401672363,-0.00047887499999999997,1.628950529098511
-0.00047799999999999996,3.855991401672363,-0.00047787499999999995,1.6239680767059328
-0.000477,3.8609660720825194,-0.000476875,1.6189856243133547
-0.00047599999999999997,3.851016731262207,-0.00047587499999999995,1.628950529098511
-0.000475,3.855991401672363,-0.000474875,1.633932981491089
-0.000474,3.841067390441894,-0.00047387499999999996,1.6488803386688233
-0.000473,3.855991401672363,-0.000472875,1.6389154338836671
-0.000472,3.841067390441894,-0.00047187499999999996,1.599055814743042
-0.00047099999999999996,3.851016731262207,-0.00047087499999999994,1.6389154338836671
-0.00047,3.851016731262207,-0.00046987499999999997,1.6140031719207766
-0.00046899999999999996,3.8609660720825194,-0.00046887499999999995,1.6239680767059328
-0.000468,3.855991401672363,-0.000467875,1.6090207195281985
-0.00046699999999999997,3.8659407424926755,-0.00046687499999999995,1.6140031719207766
-0.000466,3.855991401672363,-0.000465875,1.6239680767059328
-0.00046499999999999997,3.8609660720825194,-0.00046487499999999996,1.6239680767059328
-0.000464,3.851016731262207,-0.000463875,1.633932981491089
-0.000463,3.855991401672363,-0.00046287499999999996,1.633932981491089
-0.00046199999999999995,3.8609660720825194,-0.00046187499999999994,1.6239680767059328
-0.000461,3.851016731262207,-0.00046087499999999997,1.633932981491089
-0.00045999999999999996,3.855991401672363,-0.00045987499999999994,1.628950529098511
-0.000459,3.8609660720825194,-0.000458875,1.633932981491089
-0.00045799999999999997,3.875890083312988,-0.00045787499999999995,1.6389154338836671
-0.000457,3.8659407424926755,-0.000456875,1.6239680767059328
-0.00045599999999999997,3.855991401672363,-0.00045587499999999995,1.633932981491089
-0.000455,3.8609660720825194,-0.000454875,1.633932981491089
-0.000454,3.870915412902832,-0.00045387499999999996,1.628950529098511
-0.000453,3.855991401672363,-0.000452875,1.628950529098511
-0.000452,3.8609660720825194,-0.00045187499999999997,1.633932981491089
-0.00045099999999999996,3.851016731262207,-0.00045087499999999994,1.628950529098511
-0.00045,3.851016731262207,-0.00044987499999999997,1.6140031719207766
-0.00044899999999999996,3.880864753723144,-0.00044887499999999995,1.6189856243133547
-0.000448,3.851016731262207,-0.000447875,1.6140031719207766
-0.00044699999999999997,3.851016731262207,-0.00044687499999999995,1.628950529098511
-0.000446,3.8460420608520507,-0.000445875,1.6090207195281985
-0.000445,3.8460420608520507,-0.00044487499999999996,1.6239680767059328
-0.000444,3.8659407424926755,-0.000443875,1.6438978862762452
-0.000443,3.8659407424926755,-0.00044287499999999996,1.628950529098511
-0.00044199999999999996,3.8609660720825194,-0.00044187499999999994,1.633932981491089
-0.000441,3.870915412902832,-0.00044087499999999997,1.633932981491089
-0.00043999999999999996,3.855991401672363,-0.00043987499999999994,1.6239680767059328
-0.000439,3.8460420608520507,-0.000438875,1.6239680767059328
-0.00043799999999999997,3.8609660720825194,-0.00043787499999999995,1.6239680767059328
-0.000437,3.8460420608520507,-0.000436875,1.6140031719207766
-0.00043599999999999997,3.8460420608520507,-0.00043587499999999996,1.6239680767059328
-0.000435,3.855991401672363,-0.000434875,1.6239680767059328
-0.000434,3.8659407424926755,-0.00043387499999999996,1.6189856243133547
-0.00043299999999999995,3.8609660720825194,-0.00043287499999999994,1.633932981491089
-0.000432,3.855991401672363,-0.00043187499999999997,1.633932981491089
-0.00043099999999999996,3.855991401672363,-0.00043087499999999994,1.628950529098511
-0.00043,3.8609660720825194,-0.00042987499999999997,1.6189856243133547
-0.00042899999999999997,3.8858394241333007,-0.00042887499999999995,1.6389154338836671
-0.000428,3.851016731262207,-0.000427875,1.628950529098511
-0.00042699999999999997,3.8460420608520507,-0.00042687499999999995,1.628950529098511
-0.000426,3.8609660720825194,-0.000425875,1.6189856243133547
-0.000425,3.855991401672363,-0.00042487499999999996,1.6239680767059328
-0.000424,3.851016731262207,-0.000423875,1.6488803386688233
-0.000423,3.831118049621582,-0.00042287499999999997,1.633932981491089
-0.00042199999999999996,3.855991401672363,-0.00042187499999999994,1.6239680767059328
-0.000421,3.855991401672363,-0.00042087499999999997,1.6090207195281985
-0.00041999999999999996,3.855991401672363,-0.00041987499999999995,1.633932981491089
-0.000419,3.8609660720825194,-0.000418875,1.633932981491089
-0.00041799999999999997,3.851016731262207,-0.00041787499999999995,1.628950529098511
-0.000417,3.855991401672363,-0.000416875,1.633932981491089
-0.000416,3.870915412902832,-0.00041587499999999996,1.6389154338836671
-0.000415,3.8609660720825194,-0.000414875,1.628950529098511
-0.000414,3.855991401672363,-0.00041387499999999996,1.6438978862762452
-0.00041299999999999996,3.875890083312988,-0.00041287499999999994,1.6239680767059328
-0.000412,3.855991401672363,-0.00041187499999999997,1.6538627910614014
-0.00041099999999999996,3.855991401672363,-0.00041087499999999994,1.6389154338836671
-0.00041,3.841067390441894,-0.000409875,1.633932981491089
-0.00040899999999999997,3.836092720031738,-0.00040887499999999995,1.628950529098511
-0.000408,3.851016731262207,-0.000407875,1.6189856243133547
-0.00040699999999999997,3.8659407424926755,-0.00040687499999999996,1.6239680767059328
-0.000406,3.851016731262207,-0.000405875,1.633932981491089
-0.000405,3.851016731262207,-0.00040487499999999996,1.628950529098511
-0.000404,3.8659407424926755,-0.000403875,1.633932981491089
-0.000403,3.870915412902832,-0.00040287499999999997,1.6389154338836671
-0.00040199999999999996,3.8659407424926755,-0.00040187499999999994,1.6239680767059328
-0.000401,3.875890083312988,-0.00040087499999999997,1.628950529098511
-0.00039999999999999996,3.870915412902832,-0.00039987499999999995,1.6438978862762452
-0.000399,3.855991401672363,-0.000398875,1.6389154338836671
-0.00039799999999999997,3.870915412902832,-0.00039787499999999995,1.6389154338836671
-0.000397,3.8609660720825194,-0.000396875,1.6239680767059328
-0.000396,3.870915412902832,-0.00039587499999999996,1.6389154338836671
-0.000395,3.870915412902832,-0.000394875,1.633932981491089
-0.000394,3.895788764953613,-0.00039387499999999997,1.628950529098511
-0.00039299999999999996,3.8609660720825194,-0.00039287499999999994,1.6140031719207766
-0.000392,3.870915412902832,-0.00039187499999999997,1.6389154338836671
-0.00039099999999999996,3.8460420608520507,-0.00039087499999999995,1.6488803386688233
-0.00039,3.890814094543457,-0.000389875,1.633932981491089
-0.00038899999999999997,3.855991401672363,-0.00038887499999999995,1.628950529098511
-0.000388,3.880864753723144,-0.000387875,1.628950529098511
-0.000387,3.8659407424926755,-0.00038687499999999996,1.633932981491089
-0.000386,3.8609660720825194,-0.000385875,1.6239680767059328
-0.000385,3.870915412902832,-0.00038487499999999996,1.6140031719207766
-0.000384,3.875890083312988,-0.000383875,1.633932981491089
-0.000383,3.875890083312988,-0.00038287499999999997,1.628950529098511
-0.00038199999999999996,3.8609660720825194,-0.00038187499999999994,1.6239680767059328
-0.000381,3.870915412902832,-0.000380875,1.6389154338836671
-0.00037999999999999997,3.880864753723144,-0.00037987499999999995,1.6438978862762452
-0.000379,3.8858394241333007,-0.000378875,1.628950529098511
-0.00037799999999999997,3.875890083312988,-0.00037787499999999996,1.628950529098511
-0.000377,3.8659407424926755,-0.000376875,1.6389154338836671
-0.000376,3.8609660720825194,-0.00037587499999999996,1.633932981491089
-0.000375,3.851016731262207,-0.000374875,1.6239680767059328
-0.000374,3.8609660720825194,-0.00037387499999999997,1.6389154338836671
-0.00037299999999999996,3.855991401672363,-0.00037287499999999994,1.6438978862762452
-0.000372,3.8609660720825194,-0.00037187499999999997,1.633932981491089
-0.00037099999999999996,3.8609660720825194,-0.00037087499999999995,1.628950529098511
-0.00037,3.8659407424926755,-0.000369875,1.6239680767059328
-0.00036899999999999997,3.8609660720825194,-0.00036887499999999995,1.628950529098511
-0.000368,3.875890083312988,-0.000367875,1.628950529098511
-0.000367,3.870915412902832,-0.00036687499999999996,1.633932981491089
-0.000366,3.8659407424926755,-0.000365875,1.628950529098511
-0.000365,3.851016731262207,-0.00036487499999999996,1.6090207195281985
-0.00036399999999999996,3.8609660720825194,-0.00036387499999999994,1.6239680767059328
-0.000363,3.8659407424926755,-0.00036287499999999997,1.628950529098511
-0.00036199999999999996,3.855991401672363,-0.00036187499999999995,1.628950529098511
-0.000361,3.8609660720825194,-0.000360875,1.6189856243133547
-0.00035999999999999997,3.8659407424926755,-0.00035987499999999995,1.633932981491089
-0.000359,3.8659407424926755,-0.000358875,1.628950529098511
-0.000358,3.851016731262207,-0.00035787499999999996,1.6239680767059328
-0.000357,3.8609660720825194,-0.000356875,1.6189856243133547
-0.000356,3.8609660720825194,-0.00035587499999999996,1.628950529098511
-0.000355,3.851016731262207,-0.000354875,1.6189856243133547
-0.000354,3.855991401672363,-0.00035387499999999997,1.633932981491089
-0.00035299999999999996,3.8659407424926755,-0.00035287499999999994,1.6140031719207766
-0.000352,3.8659407424926755,-0.000351875,1.633932981491089
-0.00035099999999999997,3.8659407424926755,-0.00035087499999999995,1.6239680767059328
-0.00035,3.8659407424926755,-0.000349875,1.633932981491089
-0.00034899999999999997,3.875890083312988,-0.00034887499999999996,1.628950529098511
-0.000348,3.855991401672363,-0.000347875,1.6239680767059328
-0.000347,3.870915412902832,-0.00034687499999999996,1.628950529098511
-0.000346,3.870915412902832,-0.000345875,1.628950529098511
-0.000345,3.875890083312988,-0.00034487499999999997,1.628950529098511
-0.00034399999999999996,3.870915412902832,-0.00034387499999999994,1.6438978862762452
-0.000343,3.8659407424926755,-0.00034287499999999997,1.6189856243133547
-0.00034199999999999996,3.870915412902832,-0.00034187499999999995,1.6389154338836671
-0.000341,3.855991401672363,-0.000340875,1.6389154338836671
-0.00033999999999999997,3.870915412902832,-0.00033987499999999995,1.633932981491089
-0.000339,3.8609660720825194,-0.000338875,1.633932981491089
-0.000338,3.855991401672363,-0.00033787499999999996,1.6140031719207766
-0.000337,3.8659407424926755,-0.000336875,1.6389154338836671
-0.000336,3.855991401672363,-0.00033587499999999996,1.6189856243133547
-0.000335,3.8659407424926755,-0.000334875,1.6438978862762452
-0.000334,3.870915412902832,-0.00033387499999999997,1.628950529098511
