t1,ch1,t2,ch2
-0.00075,4.900672187805175,-0.000749875,1.6887399578094484
-0.000749,4.915596199035644,-0.000748875,1.673792600631714
-0.000748,4.8956975173950195,-0.000747875,1.6937224102020265
-0.0007469999999999999,4.8956975173950195,-0.0007468749999999999,1.6887399578094484
-0.0007459999999999999,4.880773506164551,-0.0007458749999999999,1.673792600631714
-0.000745,4.900672187805175,-0.000744875,1.673792600631714
-0.000744,4.905646858215332,-0.000743875,1.6937224102020265
-0.000743,4.8956975173950195,-0.0007428749999999999,1.6937224102020265
-0.0007419999999999999,4.890722846984863,-0.0007418749999999999,1.673792600631714
-0.000741,4.880773506164551,-0.000740875,1.6787750530242922
-0.00074,4.890722846984863,-0.000739875,1.6887399578094484
-0.000739,4.900672187805175,-0.000738875,1.6837575054168703
-0.0007379999999999999,4.885748176574706,-0.0007378749999999999,1.668810148239136
-0.0007369999999999999,4.865849494934082,-0.0007368749999999999,1.673792600631714
-0.000736,4.865849494934082,-0.000735875,1.6837575054168703
-0.000735,4.880773506164551,-0.000734875,1.6787750530242922
-0.000734,4.885748176574706,-0.0007338749999999999,1.673792600631714
-0.0007329999999999999,4.890722846984863,-0.0007328749999999999,1.6787750530242922
-0.000732,4.880773506164551,-0.000731875,1.673792600631714
-0.000731,4.875798835754394,-0.000730875,1.6937224102020265
-0.00073,4.880773506164551,-0.000729875,1.6987048625946046
-0.0007289999999999999,4.875798835754394,-0.0007288749999999999,1.6837575054168703
-0.0007279999999999999,4.890722846984863,-0.0007278749999999999,1.6787750530242922
-0.000727,4.875798835754394,-0.000726875,1.668810148239136
-0.000726,4.890722846984863,-0.000725875,1.6538627910614014
-0.000725,4.900672187805175,-0.0007248749999999999,1.668810148239136
-0.0007239999999999999,4.890722846984863,-0.0007238749999999999,1.6837575054168703
-0.000723,4.905646858215332,-0.000722875,1.6837575054168703
-0.000722,4.875798835754394,-0.000721875,1.6837575054168703
-0.000721,4.875798835754394,-0.0007208749999999999,1.6638276958465579
-0.0007199999999999999,4.870824165344238,-0.0007198749999999999,1.6787750530242922
-0.000719,4.885748176574706,-0.000718875,1.6588452434539795
-0.000718,4.885748176574706,-0.000717875,1.6638276958465579
-0.000717,4.875798835754394,-0.000716875,1.6488803386688233
-0.000716,4.875798835754394,-0.0007158749999999999,1.673792600631714
-0.0007149999999999999,4.885748176574706,-0.0007148749999999999,1.668810148239136
-0.000714,4.890722846984863,-0.000713875,1.6638276958465579
-0.000713,4.880773506164551,-0.000712875,1.6787750530242922
-0.000712,4.880773506164551,-0.0007118749999999999,1.6638276958465579
-0.0007109999999999999,4.865849494934082,-0.0007108749999999999,1.6837575054168703
-0.00071,4.870824165344238,-0.000709875,1.668810148239136
-0.000709,4.885748176574706,-0.000708875,1.6538627910614014
-0.000708,4.875798835754394,-0.000707875,1.668810148239136
-0.000707,4.875798835754394,-0.0007068749999999999,1.6787750530242922
-0.0007059999999999999,4.865849494934082,-0.0007058749999999999,1.6837575054168703
-0.000705,4.8608748245239255,-0.000704875,1.673792600631714
-0.000704,4.880773506164551,-0.000703875,1.6787750530242922
-0.000703,4.885748176574706,-0.0007028749999999999,1.673792600631714
-0.0007019999999999999,4.875798835754394,-0.0007018749999999999,1.6837575054168703
-0.000701,4.880773506164551,-0.000700875,1.6937224102020265
-0.0007,4.855900154113769,-0.000699875,1.6787750530242922
-0.000699,4.885748176574706,-0.000698875,1.673792600631714
-0.0006979999999999999,4.875798835754394,-0.0006978749999999999,1.6837575054168703
-0.0006969999999999999,4.870824165344238,-0.0006968749999999999,1.673792600631714
-0.000696,4.880773506164551,-0.000695875,1.6887399578094484
-0.000695,4.880773506164551,-0.000694875,1.6787750530242922
-0.000694,4.865849494934082,-0.0006938749999999999,1.6787750530242922
-0.0006929999999999999,4.905646858215332,-0.0006928749999999999,1.6787750530242922
-0.000692,4.875798835754394,-0.000691875,1.6588452434539795
-0.000691,4.875798835754394,-0.000690875,1.6787750530242922
-0.00069,4.880773506164551,-0.000689875,1.6787750530242922
-0.0006889999999999999,4.875798835754394,-0.0006888749999999999,1.673792600631714
-0.0006879999999999999,4.880773506164551,-0.0006878749999999999,1.6787750530242922
-0.000687,4.900672187805175,-0.000686875,1.6837575054168703
-0.000686,4.905646858215332,-0.000685875,1.6937224102020265
-0.000685,4.875798835754394,-0.0006848749999999999,1.6837575054168703
-0.0006839999999999999,4.880773506164551,-0.0006838749999999999,1.673792600631714
-0.000683,4.875798835754394,-0.000682875,1.6638276958465579
-0.000682,4.870824165344238,-0.000681875,1.6787750530242922
-0.000681,4.8956975173950195,-0.000680875,1.713652219772339
-0.0006799999999999999,4.875798835754394,-0.0006798749999999999,1.6937224102020265
-0.0006789999999999999,4.890722846984863,-0.0006788749999999999,1.668810148239136
